x,y,label,class_name
14.262913,-20.220568,1,2 Mild
-19.840403,5.403084,3,Normal
-46.64351,48.26492,3,Normal
-40.711483,-6.179567,3,Normal
-40.33344,-37.859165,3,Normal
59.3965,14.140096,3,Normal
-43.204556,18.850521,3,Normal
-0.70209545,-49.019794,3,Normal
60.33646,30.7253,1,2 Mild
23.245018,-36.37127,3,Normal
1.0729152,-48.48772,0,1 Very Mild
47.920765,-1.2033206,3,Normal
38.30822,5.5434694,0,1 Very Mild
-3.4200232,-30.13264,3,Normal
20.70173,46.69442,3,Normal
30.022097,26.179665,3,Normal
30.633715,1.4659052,3,Normal
45.444485,-34.644497,0,1 Very Mild
-40.577164,-2.493917,3,Normal
25.206684,-30.807178,0,1 Very Mild
-77.540474,2.6791382,3,Normal
32.254524,-42.18456,3,Normal
-32.45514,27.64441,3,Normal
-45.77483,-6.056952,3,Normal
2.769838,-41.340454,0,1 Very Mild
51.632698,37.744976,3,Normal
0.28983355,-66.27911,3,Normal
-36.53944,22.218681,3,Normal
-50.31081,-5.798004,3,Normal
-41.00487,32.077255,3,Normal
-43.92598,-32.0471,3,Normal
18.216293,36.59202,3,Normal
24.087116,31.48051,3,Normal
-53.84758,-30.680399,3,Normal
30.9714,36.960495,3,Normal
-46.04716,-32.76462,3,Normal
1.1280693,5.73098,2,3 Moderate
62.822945,17.595842,0,1 Very Mild
19.322474,15.104131,3,Normal
-47.534126,34.88381,3,Normal
-43.25828,-30.22599,3,Normal
52.78362,45.674294,1,2 Mild
-32.899006,39.0293,3,Normal
33.204365,34.01489,0,1 Very Mild
42.16617,-6.498514,3,Normal
22.818699,38.914196,3,Normal
-2.5940304,4.626726,2,3 Moderate
-45.79377,35.58895,3,Normal
1.9884516,5.9963164,2,3 Moderate
-60.270668,3.5952208,3,Normal
25.670717,4.9662323,3,Normal
41.25573,22.873743,1,2 Mild
56.024338,25.132387,3,Normal
-45.15348,-27.11838,3,Normal
37.23563,-16.463549,0,1 Very Mild
25.341387,29.824688,3,Normal
31.86659,-2.2352927,0,1 Very Mild
-46.90143,-30.960684,3,Normal
1.2616981,-55.896683,0,1 Very Mild
20.801117,6.353701,3,Normal
